delay1,delay2,total_delay,threads,reverse,MB_sec
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1122
0,0,0,5,0,1123
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
0,0,0,5,1,1122
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,995
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,996
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,995
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,998
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,997
25,25,50,1,0,996
25,25,50,1,0,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,913
25,25,50,1,1,880
25,25,50,1,1,935
25,25,50,1,1,966
25,25,50,1,1,976
25,25,50,1,1,978
25,25,50,1,1,979
25,25,50,1,1,989
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,881
25,25,50,1,1,956
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,965
25,25,50,1,1,699
25,25,50,1,1,703
25,25,50,1,1,722
25,25,50,1,1,763
25,25,50,1,1,830
25,25,50,1,1,937
25,25,50,1,1,998
25,25,50,1,1,987
25,25,50,1,1,434
25,25,50,1,1,322
25,25,50,1,1,323
25,25,50,1,1,339
25,25,50,1,1,340
25,25,50,1,1,343
25,25,50,1,1,347
25,25,50,1,1,371
25,25,50,1,1,410
25,25,50,1,1,486
25,25,50,1,1,596
25,25,50,1,1,759
25,25,50,1,1,951
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,883
25,25,50,1,1,813
25,25,50,1,1,900
25,25,50,1,1,955
25,25,50,1,1,985
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,855
25,25,50,1,1,766
25,25,50,1,1,813
25,25,50,1,1,839
25,25,50,1,1,846
25,25,50,1,1,847
25,25,50,1,1,849
25,25,50,1,1,687
25,25,50,1,1,601
25,25,50,1,1,616
25,25,50,1,1,644
25,25,50,1,1,698
25,25,50,1,1,791
25,25,50,1,1,921
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,909
25,25,50,1,1,797
25,25,50,1,1,893
25,25,50,1,1,950
25,25,50,1,1,982
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,936
25,25,50,1,1,753
25,25,50,1,1,805
25,25,50,1,1,833
25,25,50,1,1,845
25,25,50,1,1,848
25,25,50,1,1,848
25,25,50,1,1,857
25,25,50,1,1,883
25,25,50,1,1,931
25,25,50,1,1,991
25,25,50,1,1,996
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,784
25,25,50,1,1,855
25,25,50,1,1,930
25,25,50,1,1,970
25,25,50,1,1,991
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,996
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,998
25,25,50,1,1,997
25,25,50,1,1,997
25,25,50,1,1,749
25,25,50,1,1,794
25,25,50,1,1,828
25,25,50,1,1,844
25,25,50,1,1,849
25,25,50,1,1,848
25,25,50,1,1,854
25,25,50,1,1,875
25,25,50,1,1,916
25,25,50,1,1,980
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,756
25,25,50,2,0,710
25,25,50,2,0,724
25,25,50,2,0,738
25,25,50,2,0,786
25,25,50,2,0,877
25,25,50,2,0,1032
25,25,50,2,0,1123
25,25,50,2,0,1122
25,25,50,2,0,952
25,25,50,2,0,1018
25,25,50,2,0,1059
25,25,50,2,0,1072
25,25,50,2,0,1073
25,25,50,2,0,1080
25,25,50,2,0,1108
25,25,50,2,0,1122
25,25,50,2,0,1123
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,828
25,25,50,2,0,703
25,25,50,2,0,739
25,25,50,2,0,749
25,25,50,2,0,750
25,25,50,2,0,759
25,25,50,2,0,793
25,25,50,2,0,867
25,25,50,2,0,999
25,25,50,2,0,1120
25,25,50,2,0,1122
25,25,50,2,0,802
25,25,50,2,0,708
25,25,50,2,0,742
25,25,50,2,0,750
25,25,50,2,0,752
25,25,50,2,0,758
25,25,50,2,0,784
25,25,50,2,0,860
25,25,50,2,0,978
25,25,50,2,0,1113
25,25,50,2,0,1122
25,25,50,2,0,865
25,25,50,2,0,700
25,25,50,2,0,739
25,25,50,2,0,749
25,25,50,2,0,755
25,25,50,2,0,778
25,25,50,2,0,835
25,25,50,2,0,942
25,25,50,2,0,1092
25,25,50,2,0,1122
25,25,50,2,0,1105
25,25,50,2,0,666
25,25,50,2,0,723
25,25,50,2,0,746
25,25,50,2,0,751
25,25,50,2,0,754
25,25,50,2,0,774
25,25,50,2,0,826
25,25,50,2,0,928
25,25,50,2,0,1080
25,25,50,2,0,1122
25,25,50,2,0,1054
25,25,50,2,0,821
25,25,50,2,0,882
25,25,50,2,0,908
25,25,50,2,0,913
25,25,50,2,0,915
25,25,50,2,0,932
25,25,50,2,0,978
25,25,50,2,0,1070
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,912
25,25,50,2,0,694
25,25,50,2,0,736
25,25,50,2,0,749
25,25,50,2,0,754
25,25,50,2,0,774
25,25,50,2,0,818
25,25,50,2,0,923
25,25,50,2,0,1071
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,789
25,25,50,2,0,857
25,25,50,2,0,888
25,25,50,2,0,895
25,25,50,2,0,896
25,25,50,2,0,909
25,25,50,2,0,948
25,25,50,2,0,1031
25,25,50,2,0,1119
25,25,50,2,0,1123
25,25,50,2,0,1023
25,25,50,2,0,679
25,25,50,2,0,730
25,25,50,2,0,749
25,25,50,2,0,752
25,25,50,2,0,756
25,25,50,2,0,777
25,25,50,2,0,832
25,25,50,2,0,939
25,25,50,2,0,1089
25,25,50,2,0,1122
25,25,50,2,0,991
25,25,50,2,0,683
25,25,50,2,0,732
25,25,50,2,0,749
25,25,50,2,0,751
25,25,50,2,0,756
25,25,50,2,0,779
25,25,50,2,0,839
25,25,50,2,0,946
25,25,50,2,0,1096
25,25,50,2,0,1122
25,25,50,2,0,1050
25,25,50,2,0,974
25,25,50,2,0,1021
25,25,50,2,0,1040
25,25,50,2,0,1065
25,25,50,2,0,1109
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1036
25,25,50,2,0,980
25,25,50,2,0,1042
25,25,50,2,0,1067
25,25,50,2,0,1071
25,25,50,2,0,1073
25,25,50,2,0,1091
25,25,50,2,0,1120
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,726
25,25,50,2,0,716
25,25,50,2,0,744
25,25,50,2,0,751
25,25,50,2,0,753
25,25,50,2,0,766
25,25,50,2,0,808
25,25,50,2,0,895
25,25,50,2,0,1041
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,826
25,25,50,2,0,869
25,25,50,2,0,901
25,25,50,2,0,911
25,25,50,2,0,913
25,25,50,2,0,924
25,25,50,2,0,960
25,25,50,2,0,1039
25,25,50,2,0,1120
25,25,50,2,0,1122
25,25,50,2,0,1045
25,25,50,2,0,675
25,25,50,2,0,728
25,25,50,2,0,748
25,25,50,2,0,751
25,25,50,2,0,755
25,25,50,2,0,775
25,25,50,2,0,829
25,25,50,2,0,931
25,25,50,2,0,1084
25,25,50,2,0,1122
25,25,50,2,0,1073
25,25,50,2,0,965
25,25,50,2,0,1035
25,25,50,2,0,1067
25,25,50,2,0,1074
25,25,50,2,0,1075
25,25,50,2,0,1087
25,25,50,2,0,1116
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,991
25,25,50,2,0,1003
25,25,50,2,0,1053
25,25,50,2,0,1071
25,25,50,2,0,1074
25,25,50,2,0,1078
25,25,50,2,0,1099
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1067
25,25,50,2,0,673
25,25,50,2,0,727
25,25,50,2,0,749
25,25,50,2,0,752
25,25,50,2,0,755
25,25,50,2,0,774
25,25,50,2,0,825
25,25,50,2,0,927
25,25,50,2,0,1079
25,25,50,2,0,1122
25,25,50,2,0,1035
25,25,50,2,0,677
25,25,50,2,0,730
25,25,50,2,0,749
25,25,50,2,0,751
25,25,50,2,0,754
25,25,50,2,0,777
25,25,50,2,0,830
25,25,50,2,0,934
25,25,50,2,0,1087
25,25,50,2,0,1122
25,25,50,2,0,1037
25,25,50,2,0,825
25,25,50,2,0,884
25,25,50,2,0,908
25,25,50,2,0,913
25,25,50,2,0,916
25,25,50,2,0,933
25,25,50,2,0,982
25,25,50,2,0,1075
25,25,50,2,0,1122
25,25,50,2,0,1122
25,25,50,2,0,1021
25,25,50,2,0,988
25,25,50,2,0,1046
25,25,50,2,0,1068
25,25,50,2,0,1073
25,25,50,2,0,1075
25,25,50,2,0,1093
25,25,50,2,0,1121
25,25,50,2,1,1122
25,25,50,2,1,884
25,25,50,2,1,476
25,25,50,2,1,498
25,25,50,2,1,523
25,25,50,2,1,562
25,25,50,2,1,638
25,25,50,2,1,761
25,25,50,2,1,952
25,25,50,2,1,1118
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1105
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1113
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1059
25,25,50,2,1,967
25,25,50,2,1,1030
25,25,50,2,1,1047
25,25,50,2,1,1060
25,25,50,2,1,1090
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1094
25,25,50,2,1,955
25,25,50,2,1,1024
25,25,50,2,1,1047
25,25,50,2,1,1066
25,25,50,2,1,1097
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,885
25,25,50,2,1,698
25,25,50,2,1,737
25,25,50,2,1,667
25,25,50,2,1,673
25,25,50,2,1,699
25,25,50,2,1,735
25,25,50,2,1,795
25,25,50,2,1,895
25,25,50,2,1,1051
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1029
25,25,50,2,1,736
25,25,50,2,1,790
25,25,50,2,1,811
25,25,50,2,1,816
25,25,50,2,1,819
25,25,50,2,1,838
25,25,50,2,1,891
25,25,50,2,1,984
25,25,50,2,1,1082
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,970
25,25,50,2,1,1011
25,25,50,2,1,1056
25,25,50,2,1,1071
25,25,50,2,1,1073
25,25,50,2,1,1079
25,25,50,2,1,1104
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,996
25,25,50,2,1,682
25,25,50,2,1,731
25,25,50,2,1,749
25,25,50,2,1,751
25,25,50,2,1,754
25,25,50,2,1,772
25,25,50,2,1,821
25,25,50,2,1,918
25,25,50,2,1,1071
25,25,50,2,1,1122
25,25,50,2,1,1060
25,25,50,2,1,657
25,25,50,2,1,688
25,25,50,2,1,713
25,25,50,2,1,748
25,25,50,2,1,816
25,25,50,2,1,924
25,25,50,2,1,1080
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,996
25,25,50,2,1,1001
25,25,50,2,1,1054
25,25,50,2,1,1072
25,25,50,2,1,1076
25,25,50,2,1,1080
25,25,50,2,1,1101
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1122
25,25,50,2,1,1085
25,25,50,2,1,818
25,25,50,2,1,882
25,25,50,2,1,911
25,25,50,2,1,918
25,25,50,2,1,919
25,25,50,2,1,928
25,25,50,2,1,959
25,25,50,2,1,1033
25,25,50,2,1,1117
25,25,50,2,1,1122
25,25,50,2,1,1098
25,25,50,2,1,667
25,25,50,2,1,724
25,25,50,2,1,747
25,25,50,2,1,752
25,25,50,2,1,755
25,25,50,2,1,772
25,25,50,2,1,821
25,25,50,2,1,920
25,25,50,2,1,1071
25,25,50,2,1,1122
25,25,50,2,1,1065
25,25,50,2,1,673
25,25,50,2,1,728
25,25,50,2,1,749
25,25,50,2,1,752
25,25,50,2,1,754
25,25,50,2,1,775
25,25,50,2,1,826
25,25,50,2,1,927
